,CITATION NUMBER,OFF FROM DATE,OFF TIME,RACE-ORIGIN CODE,CASE PARTY SEX,REASON FOR STOP,RACE KNOWN,VL STREET NAME,MSEARCH Y/N,MSEARCH TYPE,MSEARCH FOUND,latitude,longitude
605,13956179.0,02/12/2015 12:00:00 AM,21:21:00,W,M,1.0,N,EAST 3RD STREET,Y,3.0,6.0,30.2596395,-97.7258116
606,13956713.0,03/15/2015 12:00:00 AM,17:42:00,W,M,1.0,N,IH 35 SERVICE ROAD,N,,,30.4122579,-97.67458789999999
607,13956714.0,11/10/2015 12:00:00 AM,12:00:00,W,M,1.0,Y,300 BLOCK WEST 33RD STREET,N,,,30.298653,-97.73797
608,13956843.0,12/14/2015 12:00:00 AM,14:28:00,H,F,1.0,N,6200 BLOCK EASTY HIGHWAY 290,N,,,30.23549229999999,-97.85670760000001
609,13956844.0,12/14/2015 12:00:00 AM,13:38:00,W,M,1.0,N,6200 BLOCK EAST HIGHWAY 290,N,,,30.322659,-97.703186
610,13957503.0,08/08/2015 12:00:00 AM,23:20:00,W,M,5.0,N,400 BLOCK NORTH IH 35,N,,,30.4367853,-97.66923039999999
611,13957506.0,05/28/2015 12:00:00 AM,21:43:00,ME,M,5.0,N,800 BLOCK NORTH IH 35 SERVICE ROAD,N,,,30.3733721,-97.6785463
612,13957507.0,01/11/2015 12:00:00 AM,1:59:00,W,F,5.0,N,600 BLOCK CONGRESS AVENUE,N,,,30.268116,-97.74281
613,13958656.0,02/04/2015 12:00:00 AM,15:32:00,H,M,1.0,N,HOLLY STREET,N,,,30.2542012,-97.728284
614,13958657.0,02/04/2015 12:00:00 AM,16:13:00,W,M,1.0,N,CHICON STREET,N,,,30.2656279,-97.7207286
615,13958658.0,02/04/2015 12:00:00 AM,20:51:00,W,F,1.0,N,EAST 7TH STREET AT,N,,,30.2617417,-97.7187189
616,13958659.0,02/04/2015 12:00:00 AM,22:20:00,W,M,1.0,N,300 BLOCK EAST 6TH STREET,N,,,30.267391,-97.74032
617,13958775.0,04/19/2015 12:00:00 AM,7:00:00,W,M,1.0,N,2600 BLOCK WEST PARMER LANE,N,,,30.41865,-97.70154
618,13958776.0,05/22/2015 12:00:00 AM,0:00:00,B,M,1.0,Y,2400 WEST PARMER LANE,Y,1.0,5.0,30.418379,-97.70097
619,13960678.0,01/29/2015 12:00:00 AM,19:40:00,W,M,1.0,N,700 BLOCK EAST 7TH STREET,N,,,30.267073,-97.735664
620,13960679.0,04/07/2015 12:00:00 AM,18:45:00,,,1.0,N,2ND STREET,N,,,30.2654153,-97.7481323
621,13960705.0,10/29/2015 12:00:00 AM,13:52:00,H,F,1.0,N,600 BLOCK EAST POWELL LANE,N,,,30.345788,-97.698436
622,13960706.0,12/03/2015 12:00:00 AM,14:20:00,B,M,1.0,N,6400 BLOCK MCNEIL DRIVE,N,,,30.440014,-97.752426
623,13960707.0,12/03/2015 12:00:00 AM,14:42:00,W,F,1.0,N,1100 BLOCK WEST PARMER LANE,N,,,30.40809,-97.67914
624,13960708.0,12/03/2015 12:00:00 AM,16:29:00,W,M,1.0,N,11500 METRIC BOULEVARD,N,,,30.393728,-97.70751
625,13960724.0,03/28/2015 12:00:00 AM,21:17:00,B,M,1.0,N,600 BLOCK NORTH IH 35 SERVICE ROAD,N,,,30.3733721,-97.6785463
626,13960725.0,03/28/2015 12:00:00 AM,21:50:00,H,M,1.0,N,600 BLOCK NORTH I H 35 SERVICE ROAD,Y,1.0,1.0,30.3733721,-97.6785463
627,13961198.0,04/01/2015 12:00:00 AM,6:16:00,H,M,1.0,N,ARTFERIAL A,N,,,30.3291616,-97.64156799999999
628,13962263.0,03/21/2015 12:00:00 AM,12:53:00,W,M,5.0,N,2ND STREET,N,,,30.2654153,-97.7481323
629,13962264.0,04/24/2015 12:00:00 AM,11:15:00,W,M,5.0,N,2800 BLOCK GUADALUPE ST,N,,,30.29335,-97.74181
630,13963280.0,10/04/2015 12:00:00 AM,15:45:00,W,M,1.0,N,1700 BLOCK BARTON SPRINGS ROAD,N,,,30.263115,-97.76282
631,13963281.0,10/04/2015 12:00:00 AM,16:05:00,W,M,1.0,N,1600 BLOCK BARTON SPRINGS ROAD,N,,,30.262491,-97.76207
632,13963282.0,10/04/2015 12:00:00 AM,16:15:00,,M,1.0,N,1600 BLOCK BARTON SPRINGS ROAD,N,,,30.262491,-97.76207
633,13963283.0,10/04/2015 12:00:00 AM,16:37:00,W,M,1.0,N,1600 BLOCK BARTON SPRINGS ROAD,N,,,30.262491,-97.76207
634,13963284.0,10/04/2015 12:00:00 AM,17:50:00,ME,M,1.0,N,1600 BLOCK BARTON SPRINGS DRIVE,N,,,30.262491,-97.76207
635,13963285.0,10/04/2015 12:00:00 AM,18:09:00,W,M,1.0,N,1600 BLOCK BARTON SPRINGS ROAD,N,,,30.262491,-97.76207
636,13963300.0,08/20/2015 12:00:00 AM,18:10:00,W,M,1.0,N,1200 BLOCK SOUTH LAMAR,N,,,30.2549,-97.76219
637,13963301.0,08/20/2015 12:00:00 AM,17:29:00,W,M,1.0,N,2100 BLOCK LAKE AUSTIN BOULEVARD,N,,,30.277172,-97.77005
638,13963302.0,08/19/2015 12:00:00 AM,20:08:00,W,F,1.0,N,1500 BLOCK WEST CESAR CHAVEZ STREET,N,,,30.258865,-97.729614
639,13963304.0,09/02/2015 12:00:00 AM,15:27:00,H,M,1.0,N,400 BLOCK ATLANTA STREET,N,,,30.276579,-97.77092
640,13963350.0,08/17/2015 12:00:00 AM,18:44:00,H,M,1.0,N,5300 BLOCK BOLM ROAD,N,,,30.258806,-97.691505
641,13963360.0,10/10/2015 12:00:00 AM,15:15:00,W,M,1.0,N,1600 BLOCK BARTONS SPRINGS ROAD,N,,,30.262491,-97.76207
642,13963361.0,10/10/2015 12:00:00 AM,17:00:00,A,M,1.0,N,1700 BLOCK BARTON SPRINGS ROAD,N,,,30.263115,-97.76282
643,13963362.0,10/10/2015 12:00:00 AM,17:10:00,W,M,2.0,N,1700 BLOCK BARTON SPRINGS ROAD,N,,,30.263115,-97.76282
644,13963363.0,10/10/2015 12:00:00 AM,17:30:00,W,M,1.0,N,1500 BLOCK BARTON SPRINGS ROAD,N,,,30.26156,-97.760086
645,13963364.0,10/10/2015 12:00:00 AM,17:40:00,A,M,,N,1500 BLOCK BARTON SPRINGS ROAD,N,,,30.26156,-97.760086
646,13963623.0,01/15/2015 12:00:00 AM,17:00:00,H,M,1.0,N,1100 BLOCK WALNUT CREEK PARK ROAD,N,,,30.400978,-97.6830007
647,13963624.0,01/31/2015 12:00:00 AM,22:17:00,W,M,1.0,N,100 BLOCK CONGRESS AVENUE,N,,,30.263433,-97.74457
648,13963625.0,02/13/2015 12:00:00 AM,14:31:00,W,M,1.0,N,300 BLOCK WOODARD STREET,N,,,30.229409,-97.75609
649,13963626.0,04/09/2015 12:00:00 AM,16:10:00,H,M,1.0,N,1700 BLOCK WEST 5TH STREET,N,,,30.274893,-97.76486
650,13963627.0,04/17/2015 12:00:00 AM,14:39:00,,,1.0,N,800 BLOCK WEST CEDAR CHAVEZ,N,,,30.2665637,-97.7526626
651,13963628.0,04/28/2015 12:00:00 AM,19:05:00,W,M,1.0,N,800 BLOCK SOUTH CAPITAL OF TEXAS HIGHWAY,N,,,30.292093,-97.828476
652,13963629.0,05/28/2015 12:00:00 AM,8:41:00,W,M,1.0,N,3300 BLOCK NORTHLAND DRIVE,N,,,30.336617,-97.75562
653,13964153.0,05/31/2015 12:00:00 AM,15:19:00,B,M,1.0,Y,100 BLOCK EAST STASSNEY LANE,Y,3.0,5.0,30.204731,-97.77445
654,13964154.0,06/07/2015 12:00:00 AM,14:56:00,H,F,5.0,N,2100 BLOCK WOODWARD STREET,N,,,30.216154,-97.74403
655,13964187.0,07/20/2015 12:00:00 AM,19:41:00,H,M,1.0,N,4500 BLOCK SOUTH LAMAR BOULEVARD,N,,,30.232937,-97.80085
656,13964189.0,07/30/2015 12:00:00 AM,17:27:00,ME,M,1.0,N,4000 BLOCK SOUTH 1ST STREET,N,,,30.226166,-97.7697
657,13964191.0,08/17/2015 12:00:00 AM,6:42:00,W,F,1.0,N,5604 SOUTH,N,,,30.2045464,-97.775247
658,13964210.0,10/22/2015 12:00:00 AM,0:00:00,H,M,1.0,N,2321 US HIGHWAY 183,N,,,30.213926,-97.68318
659,13964298.0,06/01/2015 12:00:00 AM,0:45:00,H,M,1.0,N,400 BLOCK EAST WILLIAM CANNON DRIVE,N,,,30.192074,-97.775505
660,13964299.0,06/02/2015 12:00:00 AM,0:11:00,W,F,1.0,N,SOUTH IH 35 SERVICE ROAD,N,,,30.2053451,-97.7606875
661,13964406.0,01/13/2015 12:00:00 AM,23:53:00,W,F,1.0,N,7500 BLOCK MANCHACA ROAD,N,,,30.19614,-97.80982
662,13964720.0,06/03/2015 12:00:00 AM,0:08:00,H,M,1.0,N,8900 BLOCK GEORGIAN DRIVE,Y,2.0,5.0,30.355835,-97.69637
663,13964721.0,06/05/2015 12:00:00 AM,2:16:00,B,M,1.0,N,GEORGIAN DRIVE,Y,1.0,5.0,30.360886,-97.69337469999999
664,13964726.0,06/15/2015 12:00:00 AM,21:46:00,H,M,1.0,N,9500 BLOCK NORTH LAMAR BOUVLARD,Y,1.0,5.0,30.364594,-97.69617
665,13965094.0,01/09/2015 12:00:00 AM,17:20:00,B,M,5.0,N,12100 BLOCK NORTH IH 35,N,,,30.3879682,-97.6733986
666,13965220.0,03/11/2015 12:00:00 AM,22:00:00,H,M,1.0,N,2000 WEST STASSNEY LANE,N,,,30.215532,-97.79774
667,13965222.0,07/08/2015 12:00:00 AM,19:30:00,W,F,1.0,N,4500 BLOCK SOUTH 1ST STREET,N,,,30.218895,-97.77424
668,13965225.0,08/01/2015 12:00:00 AM,18:35:00,W,M,1.0,Y,1400 BLOCK SOUTH LAMAR BOULEVARD,N,,,30.25451,-97.762436
669,13965265.0,08/09/2015 12:00:00 AM,12:02:00,W,F,1.0,N,WALLYWOOD,N,,,30.230953,-97.793486
670,13965810.0,05/30/2015 12:00:00 AM,18:35:00,W,F,1.0,N,EAST 6TH STREET,N,,,30.263388,-97.7275389
671,13965811.0,09/02/2015 12:00:00 AM,0:41:00,W,F,1.0,N,1000 BLOCK I H 35,N,,,30.5159164,-97.68952949999999
672,13966175.0,01/13/2015 12:00:00 AM,17:20:00,H,M,5.0,N,3700 BLOCK SOUTH CAPITAL OF TEXAS HIGHWA,N,,,30.244556,-97.80244
673,13966207.0,10/16/2015 12:00:00 AM,12:35:00,W,M,5.0,Y,3800 BLOCK SOUTH CAPITAL OF TEXAS,N,,,30.243496,-97.8019
674,13966229.0,10/05/2015 12:00:00 AM,14:11:00,H,M,1.0,N,NORTH IH 35 SERVICE ROAD,N,,,30.3747519,-97.6764406
675,13966231.0,10/05/2015 12:00:00 AM,14:45:00,H,M,1.0,N,NORTH IH 35 SERVICE ROAD AT,N,,,30.3747519,-97.6764406
676,13966232.0,10/05/2015 12:00:00 AM,15:11:00,H,M,1.0,N,NORTH IH 35 SERVICE ROAD AT,N,,,30.3747519,-97.6764406
677,13966233.0,10/05/2015 12:00:00 AM,0:00:00,W,F,1.0,N,NORTH IH 35 SERVICE ROAD,N,,,30.3747519,-97.6764406
678,13966234.0,10/05/2015 12:00:00 AM,0:00:00,W,F,1.0,N,NORTH IH 35 SERVICE ROAD,N,,,30.3747519,-97.6764406
679,13966235.0,10/05/2015 12:00:00 AM,15:38:00,W,M,,N,NORTH IH 35 SERVICE ROAD,N,,,30.3747519,-97.6764406
680,13966396.0,03/04/2015 12:00:00 AM,16:36:00,H,M,5.0,N,DIRECTORS BOULEVARD,N,,,30.2132726,-97.75025439999999
681,13966397.0,03/05/2015 12:00:00 AM,20:56:00,B,M,1.0,N,10000 BLOCK SOUTH IH 35 SERVICE ROAD,N,,,30.165836,-97.7927732
682,13966400.0,11/10/2015 12:00:00 AM,22:31:00,H,M,9.0,N,11600 BLOCK MANCHACA ROAD,Y,3.0,6.0,30.151165,-97.83324
683,13966502.0,03/26/2015 12:00:00 AM,21:40:00,H,F,5.0,N,3000 BLOCK LINNET DRIVE,N,,,30.19655,-97.82911
684,13966504.0,10/04/2015 12:00:00 AM,22:40:00,W,M,1.0,N,2000 MALVERN HILL DRIVE,Y,3.0,6.0,30.195017,-97.81078
685,13966777.0,12/27/2015 12:00:00 AM,13:30:00,W,F,5.0,N,500 BLOCK EAST STASSNEY LANE,N,,,30.202423,-97.771034
686,13967005.0,01/10/2015 12:00:00 AM,2:45:00,W,F,1.0,N,3100 BLOCK SOUTH CAPITAL OF TEXAS HIGHWA,N,,,30.25377,-97.809135
687,13967506.0,04/24/2015 12:00:00 AM,17:13:00,W,F,5.0,N,SOUTH CONGRESS AVENUE,N,,,30.2133147,-97.7700095
688,13967823.0,01/21/2015 12:00:00 AM,17:03:00,W,F,5.0,N,MANCHACA ROAD,N,,,30.1942054,-97.81103209999999
689,13967824.0,03/23/2015 12:00:00 AM,7:30:00,W,M,1.0,N,400 BLOCK WEST 4TH STREET,N,,,30.267212,-97.74702
690,13967841.0,06/07/2015 12:00:00 AM,9:52:00,W,F,1.0,N,CONVICT HILL ROAD,Y,5.0,5.0,30.2204942,-97.8578223
691,13967848.0,07/10/2015 12:00:00 AM,12:47:00,H,M,5.0,N,3800 BLOCK SOUTH LAMAR BOULEVARD,N,,,30.238724,-97.789215
692,13967849.0,07/09/2015 12:00:00 AM,14:27:00,H,F,1.0,N,WOODWARD STREET AT,N,,,30.2239216,-97.748256
693,13967850.0,10/28/2015 12:00:00 AM,8:54:00,W,M,1.0,N,CLAWSON AT SOUTHRIDGE,N,,,30.235338,-97.779335
694,13967851.0,10/28/2015 12:00:00 AM,9:16:00,H,M,1.0,N,CLAWSON,N,,,30.2304739,-97.78301019999999
695,13967852.0,10/28/2015 12:00:00 AM,10:08:00,W,F,1.0,N,CLAWSON,N,,,30.2304739,-97.78301019999999
696,13968025.0,08/19/2015 12:00:00 AM,2:22:00,W,M,1.0,N,LAVACA STREET,N,,,30.2724439,-97.74382109999999
697,13969065.0,01/08/2015 12:00:00 AM,16:00:00,H,F,1.0,N,NORTH IH 35 EAST,N,,,30.255047,-97.739
698,13969239.0,01/24/2015 12:00:00 AM,2:35:00,W,F,1.0,N,WEST STASSNEY LANE,N,,,30.2120282,-97.7907551
699,13969241.0,07/17/2015 12:00:00 AM,19:53:00,H,M,5.0,N,SOUTH LAMAR,N,,,30.2452745,-97.7800123
700,13969352.0,01/10/2015 12:00:00 AM,9:50:00,W,F,1.0,N,100 BLOCK MEDINA,N,,,30.260294,-97.733604
701,13969353.0,01/16/2015 12:00:00 AM,13:20:00,W,M,1.0,N,4600 BLOCK BATTLEBEND,N,,,30.203925,-97.765738
702,13969354.0,01/17/2015 12:00:00 AM,9:50:00,H,M,1.0,N,5400 BLOCK BOLM,N,,,30.258127,-97.690155
703,13969355.0,01/17/2015 12:00:00 AM,12:16:00,W,M,1.0,N,1800 ZIMMERMAN LANE,N,,,30.4100555,-97.8464065
704,13969557.0,01/08/2015 12:00:00 AM,20:34:00,B,M,5.0,N,1300 BLOCK EAST OLTORF STREET,N,,,30.234632,-97.74359
705,13969558.0,05/05/2015 12:00:00 AM,19:52:00,H,M,5.0,N,3600 BLOCK SOUTH I H 35 SERVICE ROAD,N,,,30.2221726,-97.7496582
706,13969560.0,06/01/2015 12:00:00 AM,22:20:00,H,F,1.0,N,CUMBERLAND ROAD,N,,,30.2387287,-97.76380759999999
707,13969568.0,09/15/2015 12:00:00 AM,12:39:00,H,M,1.0,N,BEN WHITE SERVICE ROAD,N,,,30.2190219,-97.75970869999999
708,13969569.0,09/13/2015 12:00:00 AM,0:00:00,,M,2.0,N,1200 BLOCK WEST BEN WHITE,N,,,30.227383,-97.77819
709,13969570.0,09/25/2015 12:00:00 AM,0:00:00,H,F,1.0,N,200 BLOCK WEST BEN WHITE BOULEVARD,N,,,30.223873,-97.764275
710,13969571.0,10/17/2015 12:00:00 AM,11:16:00,W,M,2.0,N,WEST BEN WHITE SERVICE ROAD,N,,,30.2271099,-97.7808886
711,13969572.0,10/24/2015 12:00:00 AM,8:58:00,W,F,2.0,N,4000 BLOCK VICTORY DRIVE,N,,,30.235481,-97.79018
712,13969573.0,10/26/2015 12:00:00 AM,8:00:00,B,F,1.0,N,6TH STREET,N,,,30.2727202,-97.757111
713,13969574.0,10/26/2015 12:00:00 AM,8:25:00,B,F,1.0,N,6TH STREET,N,,,30.2727202,-97.757111
714,13969575.0,10/26/2015 12:00:00 AM,8:45:00,H,M,1.0,N,6TH STREET AND,N,,,30.267489,-97.74120429999999
715,13969967.0,07/06/2015 12:00:00 AM,23:34:00,H,M,1.0,N,8900 MANCHACA ROAD,N,,,30.18333,-97.81798
716,13969968.0,07/07/2015 12:00:00 AM,2:16:00,H,M,,Y,8900 BLOCK MANCHACA ROAD,N,,,30.18333,-97.81798
717,13969969.0,08/10/2015 12:00:00 AM,0:21:00,H,M,1.0,N,8800 BLOCK MANCHACA ROAD,N,,,30.184095,-97.81749
718,13969970.0,09/15/2015 12:00:00 AM,23:10:00,H,M,1.0,N,7300 BLOCK MANCHACA ROAD,N,,,30.198208,-97.808525
719,13969972.0,09/18/2015 12:00:00 AM,20:54:00,W,F,1.0,N,8900 BLOCK MANCHACA ROAD,N,,,30.18333,-97.81798
720,13969973.0,10/17/2015 12:00:00 AM,0:11:00,W,F,1.0,N,8800 BLOCK MANCHACA ROAD,N,,,30.184095,-97.81749
721,13969974.0,10/19/2015 12:00:00 AM,23:33:00,B,F,1.0,N,8900 BLOCK MANCHACA ROAD,N,,,30.18333,-97.81798
722,13969975.0,11/11/2015 12:00:00 AM,23:03:00,B,F,1.0,N,SOUTH IH 35  AT WILLIAM CANNON DRIVE,N,,,30.1907178,-97.7708475
723,13970163.0,01/14/2015 12:00:00 AM,20:40:00,W,F,1.0,Y,CONGRESS AVENUE/ BEN WHITE BOULEVARD,N,,,30.2224893,-97.7641591
724,13970164.0,02/02/2015 12:00:00 AM,14:41:00,H,F,1.0,Y,3600 BLOCK SOUTHPORT DRIVE,N,,,30.2319206,-97.7773764
725,13970165.0,02/04/2015 12:00:00 AM,22:10:00,H,F,1.0,N,5600 BLOCK EAST STASSNEY LANE,N,,,30.191692,-97.73567
726,13971266.0,12/15/2015 12:00:00 AM,14:31:00,B,F,5.0,N,4600 BLOCK MARTIN LUTHER KING JR,N,,,30.2811766,-97.7096966
727,13971891.0,12/08/2015 12:00:00 AM,5:15:00,H,M,1.0,N,11200 BLOCK SOUTH IH 35,N,,,30.1394976,-97.79728399999999
728,13971892.0,12/08/2015 12:00:00 AM,5:40:00,H,M,1.0,N,6500 BLOCK SOUTH IH 35,N,,,30.190721,-97.7708449
729,13971893.0,12/08/2015 12:00:00 AM,6:15:00,W,M,1.0,N,300 BLOCK EAST SLAUGHTER LANE,N,,,30.169382,-97.79574
730,13971894.0,12/08/2015 12:00:00 AM,6:25:00,H,M,1.0,N,200 BLOCK EAST SLAUGHTER LANE,N,,,30.167593,-97.7928
731,13971895.0,12/08/2015 12:00:00 AM,7:50:00,H,M,1.0,N,8500 BLOCK SOUTH IH 35,N,,,30.1735398,-97.78317179999999
732,13972236.0,07/30/2015 12:00:00 AM,16:04:00,W,F,5.0,N,SILVER SPRING DRIVE,N,,,30.3811753,-97.74639289999999
733,13972237.0,08/04/2015 12:00:00 AM,18:25:00,B,M,1.0,N,4725 BERKMAN DRIVE,N,,,30.3007396,-97.7004515
735,13972239.0,07/14/2015 12:00:00 AM,18:00:00,W,M,1.0,N,1300 BLOCK WEST AVENUE,N,,,30.27761,-97.74786
736,13972240.0,07/13/2015 12:00:00 AM,11:10:00,W,M,1.0,N,3200 BLOCK MANOR ROAD,N,,,30.28702,-97.70228
737,13972241.0,07/02/2015 12:00:00 AM,18:10:00,W,M,1.0,N,5000 BLOCK NORTH MOPAC EXPRESSWAY,N,,,30.38088,-97.73702499999999
738,13972242.0,07/02/2015 12:00:00 AM,15:33:00,W,M,5.0,N,45TH STREET,N,,,30.3157714,-97.7424829
739,13972243.0,06/29/2015 12:00:00 AM,17:24:00,H,M,5.0,N,8100 BLOCK MOPAC EXPRESSWAY SERVICE ROAD,N,,,30.364237,-97.74396
740,13972244.0,06/26/2015 12:00:00 AM,23:00:00,W,M,1.0,N,5100 BLOCK NORTH IH 35,N,,,30.569487,-97.69596039999999
741,13972245.0,06/22/2015 12:00:00 AM,21:58:00,W,M,1.0,N,5100 BLOCK NORTH IH 35,N,,,30.569487,-97.69596039999999
742,13972480.0,05/22/2015 12:00:00 AM,22:16:00,A,M,1.0,N,EAST CESAR CHAVEZ STREET,N,,,30.2557422,-97.72070889999999
743,13972481.0,11/06/2015 12:00:00 AM,22:20:00,H,F,1.0,N,BLOCK LAVACA,N,,,30.2879585,-97.7425937
744,13972999.0,12/16/2015 12:00:00 AM,17:45:00,W,M,1.0,N,619 BLOCK EAST 7TH STREET,N,,,30.267357,-97.736595
745,13973138.0,01/06/2015 12:00:00 AM,16:40:00,H,M,1.0,N,1100 BLOCK NORTH IH 35 SERVICE ROAD,N,,,30.5185875,-97.68973009999999
746,13973154.0,01/05/2015 12:00:00 AM,15:10:00,W,F,1.0,N,100 BLOCK COMAL STREET,N,,,30.25857,-97.72866
747,13973155.0,01/05/2015 12:00:00 AM,15:20:00,W,M,1.0,N,600 BLOCK CHICON,N,,,30.261744,-97.7225
748,13973208.0,05/25/2015 12:00:00 AM,0:00:00,A,F,1.0,N,700 BLOCK SAN JACINTO,N,,,30.268349,-97.740036
749,13973210.0,11/27/2015 12:00:00 AM,21:56:00,H,M,1.0,N,900 BLOCK EAST RIVERSIDE DRIVE,N,,,30.263617,-97.75466
750,13973211.0,12/12/2015 12:00:00 AM,13:53:00,H,F,1.0,N,2000 BLOCK EAST RIVERSIDE DRIVE,N,,,30.241106,-97.72771
751,13973381.0,08/28/2015 12:00:00 AM,17:50:00,H,M,1.0,N,12000 BLOCK SOUTH IH 35,N,,,30.122981,-97.80399349999999
752,13973382.0,11/06/2015 12:00:00 AM,11:00:00,H,M,1.0,N,2100 BLOCK SOUTH IH 35,N,,,30.236402,-97.74049889999999
753,13973383.0,12/07/2015 12:00:00 AM,9:20:00,H,F,1.0,N,5000 BLOCK EAST BEN WHITE BOULEVARD,N,,,30.213396,-97.72017
754,13973384.0,12/08/2015 12:00:00 AM,8:10:00,A,M,1.0,N,9800 BLOCK SOUTH IH 35,N,,,30.1574532,-97.7906605
755,13973385.0,12/08/2015 12:00:00 AM,8:25:00,W,M,1.0,N,11000 BLOCK SOUTH IH 35,N,,,30.143978,-97.7952474
756,13973594.0,01/28/2015 12:00:00 AM,11:54:00,W,M,1.0,N,EAST 7TH STREET,N,,,30.2617417,-97.7187189
757,13973595.0,01/28/2015 12:00:00 AM,14:31:00,B,M,1.0,N,800 BLOCK EAST 7TH STREET,N,,,30.26658,-97.73383
758,13973703.0,09/21/2015 12:00:00 AM,0:00:00,H,M,1.0,N,400 BLOCK HAYWOOD AVENUE,N,,,30.258091,-97.74798
759,13973723.0,01/29/2015 12:00:00 AM,14:22:00,W,M,5.0,N,SAN MARCOS,N,,,30.2619504,-97.73400439999999
760,13974838.0,02/20/2015 12:00:00 AM,13:14:00,H,M,1.0,N,3500 BLOCK EAST 17TH STREET,N,,,30.28123,-97.696815
761,13975044.0,04/07/2015 12:00:00 AM,14:45:00,B,M,1.0,N,7TH STREET,N,,,30.2617417,-97.7187189
762,13975045.0,04/07/2015 12:00:00 AM,14:50:00,W,M,1.0,N,9TH STREET,N,,,30.2668879,-97.7283992
763,13975720.0,03/19/2015 12:00:00 AM,15:45:00,H,M,5.0,N,4600 BLOCK AIRPORT BOULEVARD,N,,,30.304993,-97.71592
764,13975721.0,03/19/2015 12:00:00 AM,22:55:00,W,,1.0,N,SAN ANTONIO STREET,N,,,30.277257,-97.744439
765,13975723.0,03/27/2015 12:00:00 AM,19:07:00,W,M,5.0,N,1100 BLOCK WEST CESAR CHAVEZ STREET,N,,,30.275688,-97.76782
766,13975724.0,03/27/2015 12:00:00 AM,19:07:00,W,F,5.0,N,1100 BLOCK CESAR CHAVEZ STREET,N,,,30.275688,-97.76782
767,13975725.0,04/22/2015 12:00:00 AM,21:56:00,H,F,1.0,N,4700 BLOCK GUADALUPE STREET,N,,,30.315653,-97.732315
768,13975734.0,01/22/2015 12:00:00 AM,18:22:00,W,M,5.0,N,5300 BLOCK SPICEWOOD SPRINGS ROAD,N,,,30.383036,-97.76777
769,13975755.0,10/10/2015 12:00:00 AM,17:30:00,W,M,1.0,N,1500 BLOCK BARTON SPRINGS ROAD,N,,,30.26156,-97.760086
770,13975770.0,02/14/2015 12:00:00 AM,23:04:00,W,F,5.0,N,EAST 6TH STREET,N,,,30.263388,-97.7275389
771,13975779.0,03/04/2015 12:00:00 AM,23:40:00,H,M,5.0,N,1500 BLOCK SAN JACINTO BOULEVARD,N,,,30.276346,-97.737076
772,13976279.0,03/17/2015 12:00:00 AM,11:57:00,H,M,1.0,N,8TH STREET,N,,,30.2657037,-97.72821549999999
773,13976360.0,03/27/2015 12:00:00 AM,20:58:00,W,F,1.0,N,700 BLOCK NORTH IH 35 SERVICE ROAD,N,,,30.3733721,-97.6785463
774,13976361.0,03/28/2015 12:00:00 AM,0:56:00,B,M,1.0,N,1100 BLOCK EAST 7TH STREET,Y,1.0,5.0,30.265562,-97.730736
775,13976362.0,09/10/2015 12:00:00 AM,12:15:00,H,F,1.0,N,HWY 290 SERVICE ROAD,N,,,30.2348969,-97.82468019999999
776,13976554.0,04/29/2015 12:00:00 AM,23:59:00,W,F,1.0,N,1600 BLOCK WEST CEASAR CHAVEZ,N,,,30.2721394,-97.76421909999999
777,13976555.0,04/28/2015 12:00:00 AM,20:04:00,W,M,1.0,N,SOUTH LAMAR BOULEVARD AT,N,,,30.2452745,-97.7800123
778,13977339.0,03/25/2015 12:00:00 AM,12:00:00,H,M,1.0,N,2600 BLOCK WEST 10TH STREET,N,,,30.284729,-97.77366
779,13977608.0,09/14/2015 12:00:00 AM,16:03:00,B,M,,N,5500 BLOCK ROSE HILL CIRCLE,N,,,30.214455,-97.79388
780,13977627.0,09/02/2015 12:00:00 AM,15:11:00,H,M,,N,5700 BLOCK NUCKLOS CROSSING,N,,,30.1884503,-97.74191169999999
781,13977663.0,01/20/2015 12:00:00 AM,15:55:00,H,M,1.0,N,10701 SOUTH 1ST,N,,,30.1489844,-97.80185469999999
782,13979629.0,12/03/2015 12:00:00 AM,10:40:00,W,M,1.0,N,4100 BLOCK SOUTH IH 35,N,,,30.2174926,-97.75144650000001
783,13979895.0,01/27/2015 12:00:00 AM,23:11:00,W,M,1.0,N,5300 BLOCK MANCHACA,N,,,30.219225,-97.79498
784,13980355.0,06/26/2015 12:00:00 AM,17:04:00,W,F,1.0,N,LITTLE TEXAS LANE,N,,,30.1997156,-97.7697426
785,13980472.0,06/14/2015 12:00:00 AM,16:43:00,H,F,5.0,N,800 BLOCK SOUTH PLEASANT VALLEY ROAD,N,,,30.243715,-97.71642
786,13981033.0,12/10/2015 12:00:00 AM,7:50:00,W,M,1.0,N,6000 BLOCK SW PARKWAY,N,,,30.248137,-97.84964
787,13981478.0,12/16/2015 12:00:00 AM,10:30:00,W,M,1.0,N,CONGRESS AVENUE,N,,,30.2718005,-97.74143319999999
788,13982933.0,01/16/2015 12:00:00 AM,14:15:00,ME,M,1.0,N,NORTH I H 35 SERVICE ROAD,N,,,30.3747519,-97.6764406
789,13982934.0,01/16/2015 12:00:00 AM,14:41:00,B,M,1.0,Y,NORTH IH 35 SERVICE ROAD,N,,,30.3747519,-97.6764406
